uid,iid,rating
2063,4554,5
2063,7587,4
2063,552,5
2065,15929,4
2065,553,4
2067,15836,4
2067,14274,4
2067,15918,3
2067,16010,4
2067,15748,3
2067,3112,4
2067,14466,3
2067,559,5
2068,9235,1
2068,6793,5
2068,12716,5
2068,6455,5
2069,559,5
2070,13640,4
2070,7070,4
2070,12283,4
2070,14460,3
2070,12981,4
2070,13317,4
2070,7932,4
2070,12995,4
2070,7770,4
2070,7880,4
2070,11939,4
2070,12108,5
2070,12650,4
2070,12025,5
2070,13347,4
2070,4541,4
2070,7685,4
2073,3633,5
2073,3845,3
2073,9225,4
2073,15691,3
2073,11912,5
2073,2864,3
2073,14037,5
2073,11312,5
2073,14149,3
2073,1310,5
2073,2874,2
2073,12136,4
2077,573,4
2078,12377,2
2078,3159,5
2079,6198,2
2079,14241,2
2079,14270,3
2079,13481,5
2079,3065,4
2079,6658,4
2079,1428,5
2084,2256,5
2085,4554,5
2086,3066,5
2086,14167,3
2086,605,4
2089,605,2
2090,14167,5
2090,6166,5
2092,15916,2
2092,614,5
2093,614,3
2099,618,5
2102,4868,5
2102,11749,5
2102,12103,5
2102,4172,5
2102,4900,3
2102,626,5
2104,626,5
2109,13786,5
2109,4709,2
2111,4611,5
2114,14223,4
2114,642,4
2115,642,3
2118,643,5
2119,4939,5
2124,6445,5
2124,10012,4
2124,668,3
2126,662,3
2128,14259,4
2128,662,5
2134,16050,4
2134,665,2
2135,15116,3
2135,15614,4
2135,4167,4
2135,6266,3
2135,665,4
2142,676,4
2143,7740,5
2143,676,4
2144,7481,3
2144,4148,4
2144,7651,3
2144,677,4
2147,11924,4
2147,2234,5
2147,1304,4
2147,6068,4
2147,678,5
2148,6188,5
2148,6113,5
2148,7617,3
2148,11919,5
2148,7492,5
2148,2218,5
2148,6119,4
2148,678,5
2149,678,4
2151,8727,5
2151,679,4
2152,679,5
2154,6123,4
2154,14350,5
2154,681,5
2155,12044,5
2155,681,4
2156,14325,5
2156,681,5
2157,12136,4
2157,7438,4
2157,6658,3
2157,7572,5
2157,681,3
2158,12105,5
2158,681,4
2161,7372,5
2161,12015,5
2161,681,3
2162,681,5
2172,682,5
2176,7373,5
2176,13181,5
2176,14429,5
2176,4128,3
2176,7680,5
2176,683,5
2177,683,5
2178,683,3
2181,14428,5
2181,684,5
2184,685,2
2186,685,4
2187,685,5
2189,5145,5
2193,687,4
2194,687,4
2195,687,5
2197,687,2
2198,687,2
2199,6166,5
2199,11996,4
2199,687,1
2203,15078,4
2203,687,4
2208,690,5
2211,10187,5
2211,11053,5
2211,690,4
2216,2400,4
2219,694,5
2222,694,5
2234,6653,5
2237,2352,4
2242,3160,4
2252,14317,2
2252,1196,5
2254,13376,4
2254,1398,5
2259,5725,5
2259,11918,4
2259,3839,4
2263,746,5
2267,7664,5
2267,12257,4
2267,750,5
2268,14436,4
2268,750,5
2270,5127,4
2276,6382,5
2278,12331,4
2278,11586,5
2278,13098,5
2278,4244,5
2285,4683,4
2285,9260,5
2285,764,5
2286,12139,5
2286,13036,5
2286,764,5
2287,764,4
2293,6141,5
2293,2267,5
2293,6247,5
2293,771,5
2296,4161,4
2296,12078,5
2296,12149,5
2296,3165,5
2296,4379,4
2296,775,5
2298,10133,5
2298,12172,5
2298,775,5
2299,775,4
2302,775,4
2304,12975,2
2304,777,5
2307,777,5
2308,777,5
2310,7582,5
2310,7378,5
2310,8468,3
2310,778,5
2311,778,5
2312,5046,5
2314,782,5
2316,7913,5
2316,782,4
2317,4129,5
2317,7378,2
2317,3168,5
2318,12105,5
2318,3152,5
2320,5015,5
2322,4160,5
2322,2345,3
2322,3230,2
2322,6528,3
2322,14526,2
2322,7439,5
2322,2251,5
2322,14488,2
2322,6821,1
2322,14505,5
2322,2217,4
2322,2272,5
2322,8401,4
2324,787,5
2326,7796,2
2326,12417,4
2326,13121,3
2326,6672,1
2326,7798,4
2326,787,5
2327,787,4
2328,787,5
2330,787,5
2332,12363,5
2332,787,5
2334,787,5
2337,787,5
2338,787,5
2340,787,5
2341,2349,5
2341,8560,5
2341,1177,3
2343,4452,5
2345,791,5
2346,791,5
2348,791,5
2349,6322,4
2349,4310,4
2349,7461,5
2349,791,5
2355,6565,4
2355,7893,4
2355,793,5
2356,793,4
2357,8589,4
2357,793,4
2361,796,5
2363,796,3
2365,796,5
2373,796,1
2381,15283,2
2381,3748,2
2383,12238,5
2383,1175,5
2384,7492,3
2384,13528,3
2384,13581,4
2384,4812,2
2384,7534,5
2384,1304,5
2385,12417,4
2385,10145,5
2386,6491,5
2389,4596,5
2389,4414,5
2389,6701,4
2389,2573,2
2390,12243,3
2390,814,5
2395,6145,5
2400,7574,4
2400,12324,5
2400,4523,5
2403,14397,5
2403,2509,4
2404,12257,4
2404,15075,5
2404,15259,4
2404,8536,4
2404,12665,4
2404,4128,4
2408,14324,4
2408,2317,1
2413,12462,5
2413,4112,5
2416,7652,4
2418,14477,5
2418,4196,5
2419,846,5
2421,846,3
2422,12516,5
2422,846,5
2425,12622,4
2425,846,5
2426,13642,3
2426,846,5
2434,7427,1
2434,4653,5
2434,11397,5
2434,909,5
2437,6263,5
2437,7951,4
2437,2272,3
2445,7699,4
2445,2438,4
2448,878,5
2451,7720,5
2451,1183,5
2455,7776,5
2455,13049,3
2455,2344,3
2456,4710,5
2456,14533,5
2456,14899,5
2456,2643,4
2456,6786,4
2456,1189,5
2457,13338,5
2457,13584,5
2457,2328,4
2457,7908,4
2457,1627,5
2462,12997,4
2462,13586,5
2462,3849,5
2462,11602,5
2462,901,5
2463,13301,2
2463,901,5
2467,6283,1
2467,12329,5
2467,12383,3
2467,2319,5
2467,7423,5
2467,909,5
2471,909,5
2475,3165,4
2478,9793,5
2478,920,4
2480,921,5
2487,4140,5
2488,7784,4
2490,1226,5
2493,10561,5
2493,12243,3
2493,7400,5
2499,943,5
2503,6736,5
2503,13316,2
2503,943,5
2505,6297,4
2505,12918,5
2505,13521,2
2505,12405,4
2505,2224,4
2505,6323,4
2505,1180,5
2510,10167,5
2513,13360,4
2513,959,5
2520,1307,5
2521,8073,5
2525,7712,5
2528,2571,3
2530,15705,3
2530,1647,4
2536,6600,1
2536,9131,4
2536,2667,3
2537,8042,5
2537,2930,3
2537,10346,5
2537,2525,5
2538,11653,5
2538,8974,5
2540,7175,4
2543,6790,4
2543,5264,5
2543,6794,5
2543,1022,5
2544,6106,4
2545,6958,5
2545,4625,5
2545,9241,4
2545,2502,5
2546,8404,3
2546,11961,5
2546,1251,5
2547,2826,4
2554,2243,5
2555,13725,3
2555,3173,5
2556,16090,4
2556,2319,3
2562,13703,5
2562,1108,4
2564,7832,5
2564,8891,4
2564,5115,4
2570,1140,5
2572,9384,5
2572,2829,5
2574,3086,3
2577,3657,5
2580,1174,5
2581,11938,4
2581,4162,4
2581,12226,4
2581,12055,5
2581,13120,5
2581,11908,5
2581,4117,4
2581,6018,5
2581,12682,3
2582,14416,5
2582,1175,5
2583,1175,5
2585,1175,5
2587,1175,5
2589,7409,5
2589,13042,5
2589,13199,5
2589,4156,4
2589,7467,5
2589,1175,4
2590,1175,5
2593,1175,5
2594,12682,5
2594,1175,4
2595,14488,5
2595,1175,5
2597,1176,5
2599,1176,5
2600,11984,4
2600,14429,4
2600,12089,5
2600,2227,3
2600,6447,5
2600,1176,5
2601,1176,5
2602,1176,5
2606,11920,5
2606,8302,5
2606,11974,4
2606,1177,5
2608,1177,5
2609,1177,3
2611,4206,5
2611,6296,5
2611,1177,5
2612,1177,5
2613,1177,4
2614,7370,4
2614,6016,4
2614,11915,5
2614,1177,5
2615,13199,5
2615,7370,4
2615,6027,3
2615,7584,4
2615,1177,5
2616,7623,4
2616,4127,5
2616,12149,4
2616,11986,4
2616,8302,5
2616,12231,3
2616,2250,5
2616,4142,5
2616,12139,1
2617,1177,5
2618,7660,5
2618,1177,5
2619,1177,5
2621,1177,5
2622,1177,5
2623,1177,2
2624,5046,4
2624,4181,4
2624,6212,1
2624,1177,5
2625,1177,5
2628,13199,5
2628,1177,5
2631,14466,5
2631,1177,5
2632,1177,5
2636,12102,4
2636,1177,5
2638,7661,5
2638,1177,5
2642,1177,5
2645,1177,5
2646,8662,5
2646,1178,4
2647,1178,5
2648,13584,5
2648,1178,5
2651,1179,5
2652,1179,5
2653,1179,5
2654,1179,5
2655,1179,3
2658,1179,5
2662,1179,5
2663,1180,5
2665,1180,5
2666,9348,5
2666,6167,5
2666,15409,3
2666,12206,4
2666,11938,5
2666,13581,3
2666,4584,5
2666,6227,5
2666,13531,3
2667,1181,5
2669,7381,5
2669,11931,5
2669,1183,5
2670,1183,5
2671,13247,2
2671,1183,5
2678,12388,5
2678,1185,5
2679,7584,2
2679,2213,5
2680,1188,4
2682,7372,5
2682,8240,3
2682,1189,5
2683,6021,4
2683,12101,5
2683,1189,4
2684,6068,4
2684,4168,4
2684,6122,2
2684,1189,4
2685,1189,3
2687,14325,5
2687,1189,4
2688,1189,4
2691,14466,3
2691,1189,4
2692,1189,5
2693,4214,5
2693,2342,2
2693,6288,2
2693,1189,4
2694,1189,1
2695,1189,5
2696,7849,5
2696,12389,3
2696,7005,5
2696,7590,4
2696,1189,5
2699,1189,4
2703,1190,3
2704,11979,5
2704,12373,4
2704,12479,4
2704,6129,5
2704,12015,4
2704,1190,4
2706,1190,3
2712,1191,5
2713,1191,4
2715,12275,1
2715,6240,5
2716,14516,2
2716,1194,2
2718,1194,4
2719,13923,4
2719,1194,3
2720,1196,5
2722,1196,5
2727,12472,5
2727,1310,5
2729,4280,4
2736,6291,5
2736,12426,3
2736,1211,2
2740,10988,5
2740,4167,5
2743,10367,5
2743,6149,5
2745,10731,5
2745,2354,5
2748,14480,4
2748,1226,5
2749,1226,5
2751,1226,5
2753,1226,5
2754,1226,5
2758,4101,5
2766,13025,4
2766,1243,4
2769,15025,4
2769,1251,4
2770,6821,4
2770,6159,5
2770,8716,4
2770,1251,5
2775,14274,4
2775,1251,4
2776,1251,4
2777,5662,3
2782,8115,5
2786,6613,5
2786,7557,5
2786,2541,4
2789,6658,3
2789,13538,4
2789,13523,3
2789,13589,3
2789,11938,5
2789,2792,2
2789,6940,2
2789,15409,4
2793,6864,5
2793,9260,5
2793,1279,4
2795,12093,5
2795,1280,4
2796,1280,5
2799,1280,3
2801,1280,5
2806,1429,5
2807,5080,5
2810,2288,5
2810,6068,4
2810,1302,5
2811,13199,5
2811,1302,5
2812,6268,5
2812,2528,4
2812,6663,3
2812,1302,5
2816,12150,5
2816,1303,5
2817,1303,5
2818,1304,5
2822,1307,5
2825,1307,5
2828,1310,5
2830,13054,5
2830,1310,5
2833,1310,5
2835,1310,4
2836,1310,5
2837,15330,4
2837,1313,5
2840,14405,4
2840,1315,4
2843,8302,4
2843,2351,3
2843,12478,3
2843,12170,2
2843,11984,3
2843,14350,4
2843,2253,4
2843,3735,4
2843,12454,4
2846,7854,5
2846,13809,1
2846,1319,5
2847,1319,4
2848,1321,4
2851,6309,3
2851,4201,4
2851,7864,5
2851,1323,4
2852,8911,3
2852,1323,4
2854,1323,3
2856,1323,4
2862,7560,5
2862,6171,4
2862,7950,4
2862,1326,4
2863,1326,4
2864,2788,2
2871,13390,4
2871,1350,5
2875,6207,1
2881,14571,3
2881,1397,3
2883,10176,4
2889,13586,5
2889,1407,4
2891,13552,3
2891,2667,4
2894,11618,5
2894,1428,5
2895,1429,5
2897,14428,2
2897,1431,4
2909,1435,5
2910,1435,4
2913,14428,3
2913,6241,4
2914,6701,4
2916,1439,5
2918,1439,5
2919,1439,5
2925,2236,4
2926,12266,3
2930,1447,4
2941,1457,3
2942,1457,1
2943,1457,4
2950,1457,4
2952,1458,5
2955,1458,5
2968,2328,4
2969,12479,4
2969,4113,5
2970,13021,3
2970,4115,4
2988,8704,3
2988,7626,4
2988,10779,4
2988,2251,5
2991,1627,5
2993,5498,5
2993,11900,5
2993,2272,5
2995,1507,4
3005,6852,4
3006,6032,5
3013,13560,3
3013,1647,2
3018,12467,5
3032,1646,4
3034,8921,4
3046,15116,3
3046,2607,5
3058,3192,5
3066,6888,3
3069,6149,5
3069,11245,5
3069,2366,5
3085,12672,2
3085,4868,5
3087,1646,5
3094,1646,5
3106,1656,5
3119,10237,5
3119,10171,5
3119,11060,5
3119,1670,5
3120,1670,5
3123,1670,5
3162,13667,5
3162,4625,4
3163,4524,5
3168,6790,4
3172,8637,5
3172,6196,5
3172,11920,5
3172,2227,2
3173,1816,5
3176,12252,2
3176,1816,4
3178,12276,2
3178,7645,5
3178,6447,3
3178,11986,3
3178,1817,5
3179,1817,5
3180,14428,5
3180,1817,4
3185,2312,5
3185,4167,5
3185,1819,4
3186,1819,4
3188,1819,4
3191,1820,5
3197,1850,5
3206,12918,5
3206,4167,4
3208,1826,4
3211,14514,5
3211,1826,4
3212,1826,4
3213,1827,5
3221,7404,3
3223,5859,5
3228,13645,3
3228,1830,4
3230,6603,5
3230,12076,5
3230,1830,4
3237,8769,5
3237,13041,3
3237,13110,3
3237,4503,4
3237,10139,4
3237,1863,5
3239,7481,4
3243,7586,5
3246,6304,5
3246,12426,5
3246,12430,1
3246,2554,3
3246,6691,5
3246,2274,5
3252,3187,4
3252,4109,4
3252,2295,5
3253,4168,5
3255,7819,5
3258,13041,5
3258,10404,5
3264,1850,4
3266,1850,5
3267,1992,3
3267,9261,5
3267,1850,5
3274,3267,4
3293,9280,3
3293,8980,5
3293,12021,4
3293,1863,5
3295,13143,5
3295,4186,5
3297,4517,4
3301,4249,5
3301,11586,4
3301,1870,5
3303,1978,5
3304,5051,5
3312,1880,5
3328,5778,5
3339,2520,5
3340,4168,5
3340,14519,3
3340,15069,3
3340,13396,4
3340,2523,4
3340,4172,5
3340,2218,5
3345,2317,3
3347,12360,5
3347,12918,4
3347,12682,4
3347,6672,5
3347,10334,5
3347,2252,5
3355,1927,4
3356,1927,5
3359,4625,5
3377,12266,3
3377,13893,3
3377,6929,3
3377,9575,4
3377,2415,3
3378,1945,5
3380,14482,2
3380,1945,4
3383,13008,4
3383,4115,5
3386,4503,4
3389,12442,5
3389,4584,5
3389,13027,4
3389,4112,5
3390,13126,4
3390,2354,4
3392,4157,4
3395,6267,5
3397,4435,5
3398,10879,5
3416,1978,4
3421,13110,4
3421,1978,4
3424,1978,5
3426,6672,4
3439,2101,5
3440,4157,5
3450,11793,5
3450,1992,5
3451,13412,1
3451,1992,1
3459,13485,3
3459,2609,3
3465,4137,4
3480,2022,5
3484,11384,5
3484,4131,5
3485,13427,5
3485,4456,5
3487,7521,5
3492,13698,4
3492,2030,5
3496,13360,5
3496,12691,5
3497,2792,4
3499,2290,4
3500,6864,4
3500,4467,4
3500,8643,5
3500,2733,4
3503,2041,5
3507,8716,4
3507,13143,4
3507,13234,4
3507,6858,5
3507,10205,4
3507,3173,5
3511,2056,4
3512,2056,4
3523,7128,3
3524,13517,4
3524,2733,5
3525,12439,4
3525,7631,5
3525,14334,4
3525,2304,5
3529,13461,5
3529,2078,5
3533,4002,5
3544,10160,5
3544,11256,5
3544,2100,4
3547,2100,5
3554,3197,5
3555,4187,5
3563,5729,5
3568,3415,4
3575,13190,5
3575,4186,5
3583,10019,4
3583,4502,4
3584,9218,4
3584,7730,4
3588,4812,5
3591,4428,2
3599,6940,2
3606,13643,3
3606,4706,3
3607,14067,4
3607,4162,5
3608,2213,5
3610,2213,5
3611,2213,5
3612,14397,2
3612,2213,4
3614,8637,4
3614,2213,4
3615,6109,3
3615,11991,3
3615,2213,3
3616,14326,3
3616,7442,4
3616,6119,4
3616,7584,4
3616,2213,4
3618,4159,5
3618,3182,5
3618,6098,4
3618,2213,5
3621,2213,4
3623,14501,5
3623,2213,5
3625,2213,5
3626,2213,5
3628,2213,5
3631,14325,5
3631,2214,2
3632,6728,5
3632,13199,5
3632,2216,3
3633,7372,4
3633,14371,5
3633,14398,5
3633,2263,4
3633,7628,4
3633,2216,5
3634,2216,2
3637,2217,4
3640,6107,5
3640,12016,4
3640,2217,5
3641,6363,5
3641,2217,5
3642,2217,4
3643,12139,2
3643,2217,4
3644,2217,5
3645,2217,4
3646,2217,5
3647,2217,5
3650,2217,5
3652,11932,5
3652,12403,5
3652,2217,5
3653,2217,5
3655,8907,5
3655,2217,5
3656,11649,5
3656,2217,5
3661,2217,5
3664,6152,5
3664,6068,2
3664,7557,5
3664,2218,3
3667,14434,1
3667,2218,5
3670,12105,5
3670,2218,5
3672,3242,5
3672,12360,5
3672,12369,4
3672,12291,4
3672,2311,3
3672,6112,5
3672,2218,5
3674,6271,3
3674,6219,3
3674,7548,4
3674,2218,5
3675,2218,5
3676,2218,5
3679,14399,4
3679,2219,5
3683,11960,5
3683,2219,4
3687,2219,5
3688,2219,5
3689,7370,4
3689,2219,5
3695,2219,5
3696,2219,5
3697,2221,5
3699,2221,3
3700,2221,4
3701,11938,5
3701,2221,5
3702,2222,5
3703,2222,5
3705,2222,5
3707,2222,5
3709,6168,5
3709,7628,5
3709,2224,5
3710,13381,5
3710,2224,5
3714,14429,2
3714,2225,1
3715,11894,5
3715,2225,4
3716,2225,1
3719,12134,5
3719,2226,4
3720,14436,4
3720,2226,3
3721,6016,3
3721,12123,4
3721,2227,3
3722,2227,4
3724,2227,1
3725,6241,5
3725,12009,1
3725,2227,4
3726,13181,2
3726,2227,4
3727,2227,2
3728,2227,4
3729,14428,2
3729,2227,1
3731,12162,5
3731,2227,2
3732,7434,4
3732,12100,4
3732,2227,3
3733,2227,5
3734,2227,5
3735,7487,4
3735,12098,5
3735,2227,3
3738,2227,4
3739,2227,1
3741,2278,4
3741,14427,4
3741,2227,4
3742,2227,5
3743,12105,5
3743,2227,4
3744,12057,5
3744,2227,4
3746,10296,4
3746,6141,1
3746,11921,3
3746,2227,5
3748,7481,2
3748,4156,2
3748,7513,4
3748,2227,4
3750,2227,5
3751,2227,2
3752,2227,5
3755,14311,5
3755,2227,4
3756,2227,3
3757,2227,2
3758,2227,4
3759,2227,3
3761,14399,5
3761,2227,4
3762,2227,5
3763,2227,5
3764,14397,4
3764,2227,4
3765,14428,4
3765,2227,3
3766,12016,4
3766,2227,4
3767,6129,4
3767,12007,5
3767,2227,2
3768,7577,3
3768,6653,5
3768,12078,5
3768,2227,2
3770,2227,3
3771,14434,1
3771,2227,3
3772,2227,3
3774,2227,2
3776,2227,4
3777,12098,5
3777,2227,3
3779,14325,5
3779,2227,2
3780,12975,4
3780,2227,4
3781,2227,5
3782,2227,5
3786,7893,4
3786,6250,4
3786,10186,5
3786,2227,5
3789,2229,5
3790,14416,2
3790,2229,5
3791,2229,5
3792,13698,5
3792,2229,5
3793,6888,4
3793,12515,4
3793,12785,4
3793,3163,5
3793,7407,4
3793,2229,4
3795,11922,3
3795,14423,4
3795,11987,4
3795,3744,4
3795,12983,5
3795,11973,5
3795,14308,3
3795,2262,3
3795,4127,5
3795,12015,5
3797,7487,4
3797,4117,4
3797,12060,4
3797,12959,4
3797,11919,5
3797,3171,5
3797,4130,4
3797,2230,1
3802,2234,4
3802,7624,5
3802,12182,5
3802,4207,4
3802,14432,1
3802,12098,5
3802,14448,2
3802,2349,5
3802,5099,4
3802,13164,5
3803,15069,4
3803,2655,1
3805,12105,5
3805,2234,5
3807,2234,5
3811,7617,4
3811,14400,5
3811,2235,4
3814,3182,5
3814,11998,5
3814,2238,4
3817,2241,3
3821,13199,5
3821,2241,4
3825,6617,4
3825,5038,5
3825,7628,3
3825,2242,5
3826,7558,5
3826,14334,5
3826,2242,5
3827,2242,5
3829,13199,4
3829,2243,3
3830,2243,4
3832,7423,5
3832,14366,5
3832,2243,5
3833,7546,5
3833,14384,3
3833,12918,4
3833,6016,4
3833,14436,3
3833,14323,5
3833,14453,1
3833,4137,5
3833,6038,5
3833,14399,3
3834,12009,1
3834,8664,5
3834,12162,4
3834,2243,4
3835,10110,4
3835,12129,3
3835,12149,4
3835,7537,5
3835,11575,5
3835,2244,2
3836,12490,5
3836,13610,4
3836,6905,4
3836,9114,5
3836,2244,5
3840,6196,2
3840,6119,5
3840,7567,4
3840,2246,5
3843,13120,5
3843,2246,5
3844,2246,4
3845,10176,5
3845,2246,5
3848,2246,5
3852,6447,2
3852,12105,4
3852,2249,3
3854,2249,4
3855,2249,4
3856,12193,3
3856,2249,5
3860,14435,5
3860,2250,5
3862,2250,3
3863,2250,2
3864,12361,5
3864,2250,5
3866,13180,1
3866,2250,2
3869,12105,5
3869,2251,4
3870,6653,5
3870,6088,5
3870,11926,5
3870,2251,5
3872,12088,3
3872,2251,5
3873,12033,5
3873,2251,5
3874,2251,5
3875,2251,5
3878,2252,5
3879,7008,5
3879,12044,5
3879,2252,5
3881,7651,5
3881,12182,4
3881,2252,3
3882,6171,5
3882,11926,5
3882,2252,5
3883,13181,5
3883,2252,4
3886,6099,4
3886,11649,4
3886,2252,5
3887,4130,5
3887,10102,5
3887,2252,5
3889,14507,4
3889,2252,5
3890,4157,5
3890,4133,5
3890,4142,5
3890,6658,4
3890,14503,4
3890,13121,5
3890,7667,5
3890,4127,4
3890,14448,3
3890,7586,4
3890,14476,2
3890,14435,5
3890,2288,3
3890,4130,5
3890,7919,4
3892,2252,5
3894,2252,5
3896,6152,5
3896,6088,5
3896,7378,3
3896,2252,5
3897,2252,5
3899,2252,5
3901,2252,5
3902,12231,4
3902,2252,4
3903,5049,4
3903,12003,4
3903,2252,4
3904,2252,5
3908,6125,4
3908,12101,5
3908,14311,4
3908,6017,5
3908,6159,5
3908,2252,5
3909,11321,2
3909,12003,5
3909,11987,4
3909,6106,5
3909,7083,5
3909,2252,4
3911,2252,5
3912,6119,5
3912,10159,5
3912,2252,5
3913,2252,5
3915,2252,5
3917,12231,5
3917,2252,5
3921,2252,5
3923,2252,5
3924,14501,3
3924,2252,5
3927,2252,5
3928,2252,5
3933,2252,5
3934,2252,5
3938,12622,1
3938,2252,5
3944,2253,2
3946,2253,3
3948,2253,1
3949,2253,4
3951,7592,3
3951,12231,2
3951,2253,3
3952,12105,5
3952,2253,4
3953,13042,5
3953,2253,3
3954,13181,4
3954,2253,2
3956,14384,5
3956,2253,3
3957,7578,4
3957,4116,4
3957,7674,4
3957,2253,5
3958,12975,5
3958,2253,5
3960,3173,5
3960,7809,5
3960,13181,5
3960,11912,5
3960,2312,5
3960,12279,4
3960,8586,3
3960,12292,2
3960,2267,2
3960,2321,4
3960,12019,4
3962,14432,3
3962,2253,4
3963,14428,4
3963,2253,4
3964,7423,4
3964,4129,2
3964,11299,5
3964,2254,5
3965,12014,3
3965,7589,5
3965,12135,2
3965,2254,5
3970,2254,5
3971,2254,4
3973,2254,5
3976,2254,5
3977,2254,4
3978,6163,5
3978,2254,5
3980,2255,4
3981,2256,5
3982,2256,4
3983,2256,4
3984,14313,3
3984,2256,4
3986,2256,5
3989,7423,5
3989,7893,3
3989,2256,5
3992,2256,3
3993,2256,5
3994,2256,5
3996,2256,5
3999,2258,5
4000,14350,5
4000,2258,5
4003,2260,4
4005,15075,3
4005,2260,3
4008,2262,4
4015,12383,5
4015,2263,4
4016,2263,3
4019,14559,2
4019,14647,1
4019,5574,3
4019,6654,3
4019,2264,4
4020,14435,5
4020,2266,5
4021,6195,5
4021,4105,4
4021,7508,4
4021,2266,5
4023,14436,5
4023,2266,5
4026,2266,5
4027,2266,5
4028,2266,5
4032,6240,5
4032,4157,5
4032,7701,2
4032,2267,3
4034,11984,3
4034,2267,5
4036,12105,1
4036,2267,5
4038,12233,4
4038,2267,4
4039,12975,5
4039,2267,5
4041,2267,5
4043,2267,4
4044,4115,5
4044,12105,1
4044,2267,3
4054,2267,5
4055,2267,5
4056,2267,4
4063,14436,5
4063,2267,5
4064,14447,5
4064,2267,5
4067,2267,5
4068,14335,1
4068,2267,2
4069,12918,2
4069,2267,2
4070,6220,5
4070,6174,4
4070,8847,4
4070,2267,4
4072,2267,4
4077,2267,4
4082,14337,5
4082,2267,4
4083,6159,5
4083,7583,4
4083,2267,3
4084,2267,4
4085,6168,5
4085,12075,5
4085,2267,1
4087,11984,5
4087,2267,1
4088,2267,4
4089,2267,5
4090,2267,5
4092,2267,4
4095,14374,2
4095,2267,4
4096,12088,5
4096,2267,5
4097,2267,5
4099,6672,5
4099,12368,5
4099,2267,3
4106,2267,5
4108,2267,5
4110,2268,4
4112,12021,4
4112,2270,4
4119,14450,1
4119,2271,3
4120,2271,4
4121,12135,4
4121,12079,5
4121,12239,5
4121,2272,3
4125,7852,5
4125,5127,3
4125,12134,5
4125,2273,4
4126,2273,4
4128,2275,5
4130,12975,4
4130,2276,4
4131,14429,5
4131,2276,4
4132,2276,4
4134,2276,2
4136,8686,3
4136,2276,4
4137,2276,4
4138,2276,5
4139,2276,5
4141,12975,3
4141,2278,3
4142,14541,4
4142,2278,4
4143,2278,4
4145,2278,3
4147,2278,2
4148,7713,5
4148,7372,5
4148,10127,4
4148,2278,5
4150,11984,3
4150,2278,2
4152,12672,4
4152,2278,3
4154,15500,2
4154,3830,5
4156,2280,4
4160,7015,4
4160,6016,3
4160,9285,2
4160,2282,5
4161,14433,3
4161,6212,5
4163,6049,4
4167,2286,4
4169,2288,5
4170,12975,5
4170,2289,1
4172,2289,4
4175,2290,4
4181,14399,4
4181,2292,4
4183,14399,4
4183,2292,3
4184,2292,4
4187,2295,5
4190,2297,4
4191,4157,5
4191,12500,3
4191,14386,3
4191,12440,4
4191,2353,3
4191,4186,5
4191,2297,4
4193,2297,2
4194,2297,5
4195,13037,4
4195,2297,4
4196,2297,4
4197,7081,5
4197,4503,5
4197,10673,4
4197,2297,4
4198,7745,4
4198,4110,5
4198,8302,5
4198,2310,1
4201,12241,1
4201,2300,4
4202,2300,4
4203,2300,2
4204,2300,4
4206,4206,5
4209,11622,5
4209,12129,4
4209,7617,4
4209,9602,4
4209,2302,5
4213,2304,5
4214,2304,5
4215,2305,5
4217,12336,5
4217,2306,4
4218,6737,5
4218,6143,2
4218,7494,5
4218,2306,4
4222,14499,3
4222,2309,5
4228,14543,4
4228,2310,4
4234,2311,3
4235,2311,5
4236,2311,4
4239,2312,5
4242,4169,5
4242,12242,5
4242,2312,4
4247,2312,5
4248,2312,5
4251,12315,5
4251,2312,2
4256,2312,5
4257,14507,3
4257,2312,4
4259,4541,5
4259,11103,4
4259,2312,3
4262,14899,3
4262,2312,5
4263,2313,2
4264,14516,2
4264,2313,4
4265,12357,3
4265,8453,5
4265,7559,5
4265,11957,5
4265,2313,5
4266,12050,1
4266,2316,5
4267,2316,5
4268,2316,4
4269,2317,3
4270,2317,1
4275,6283,1
4275,6112,5
4275,6701,4
4275,2318,5
4277,14529,3
4277,2318,5
4278,7890,5
4278,12242,4
4278,2318,5
4279,2318,5
4280,2318,5
4281,2318,4
4283,2319,3
4285,2319,4
4289,2319,4
4290,6785,5
4290,9301,5
4290,2319,3
4291,2321,3
4292,13181,5
4292,2321,4
4293,2321,4
4296,2321,5
4301,13399,4
4301,2321,3
4302,6298,4
4302,2321,4
4304,2321,1
4305,13512,3
4305,2321,5
4306,2321,5
4308,7528,4
4308,6616,3
4308,7493,5
4308,8800,5
4308,13485,4
4308,10200,5
4308,6073,4
4308,13193,3
4308,8935,5
4308,13201,4
4308,3165,5
4308,6365,5
4308,11221,5
4309,2323,5
4310,2323,4
4312,12331,3
4312,14585,5
4312,2323,5
4315,12363,5
4315,2323,5
4317,2323,3
4322,2323,5
4323,6288,5
4327,2327,4
4328,2327,4
4329,12467,5
4329,2327,1
4330,2327,3
4333,2328,4
4335,2329,4
4338,2331,1
4340,8404,4
4340,2331,3
4341,12336,2
4342,2333,4
4343,2333,2
4345,2333,4
4346,4524,5
4346,7754,3
4346,2333,3
4347,2333,4
4349,2337,4
4350,2338,1
4351,2338,4
4355,2342,2
4361,2342,3
4363,2342,3
4364,2342,4
4366,2342,5
4367,2342,5
4370,2342,5
